sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the policeman that the guards admires disappears,-19.689960479736328,-27.15009880065918,-19.27625036239624,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire disappears,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire disappears,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.723504066467285,-17.64203643798828,-14.689022064208984
the policemen that the guard admires disappear,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires disappear,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632034301757812,-14.794110298156738,-17.45582389831543
the policemen that the guards admire disappear,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178714752197266,-15.006637573242188,-14.61745548248291
the policemen that the guard admire disappear,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes bows,-8.74194049835205,-9.897183418273926,-8.653051376342773,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes bows,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687459945678711,-7.970817565917969,-14.393749237060547
the policeman that the guards like bows,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like bows,-7.90701961517334,-7.717878341674805,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes bow,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes bow,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like bow,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like bow,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates bows,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates bows,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284999370574951,-13.393156051635742,-16.83051300048828
the policeman that the guards hate bows,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310581684112549,-10.436988830566406,-11.801961898803711
the policeman that the guard hate bows,-12.601436614990234,-13.447138786315918,-14.216935157775879,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates bow,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates bow,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate bow,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate bow,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves bows,-8.019329071044922,-9.490009307861328,-8.043068885803223,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves bows,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.85419750213623,-13.249835968017578,-11.857902526855469
the policeman that the guards love bows,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love bows,-11.035920143127441,-10.856864929199219,-11.771930694580078,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves bow,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves bow,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love bow,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love bow,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires bows,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.098403930664062,-16.663702964782715,-16.035923957824707
the policeman that the guards admires bows,-19.689960479736328,-27.15009880065918,-19.27625036239624,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire bows,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire bows,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.723504066467285,-17.64203643798828,-14.689022064208984
the policemen that the guard admires bow,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires bow,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632028579711914,-14.794102668762207,-17.45582389831543
the policemen that the guards admire bow,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178706169128418,-15.006631851196289,-14.617452621459961
the policemen that the guard admire bow,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes hides,-8.74194049835205,-9.897183418273926,-8.653051376342773,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes hides,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687459945678711,-7.970817565917969,-14.393749237060547
the policeman that the guards like hides,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like hides,-7.90701961517334,-7.717878341674805,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes hide,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes hide,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like hide,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like hide,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates hides,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates hides,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284999370574951,-13.393156051635742,-16.83051300048828
the policeman that the guards hate hides,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310581684112549,-10.436988830566406,-11.801961898803711
the policeman that the guard hate hides,-12.601436614990234,-13.447138786315918,-14.216935157775879,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates hide,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates hide,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate hide,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate hide,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves hides,-8.019329071044922,-9.490009307861328,-8.043068885803223,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves hides,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.85419750213623,-13.249835968017578,-11.857902526855469
the policeman that the guards love hides,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love hides,-11.035920143127441,-10.856864929199219,-11.771930694580078,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves hide,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves hide,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love hide,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love hide,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires hides,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.098403930664062,-16.663702964782715,-16.035923957824707
the policeman that the guards admires hides,-19.689960479736328,-27.15009880065918,-19.27625036239624,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire hides,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire hides,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.723504066467285,-17.64203643798828,-14.689022064208984
the policemen that the guard admires hide,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires hide,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632034301757812,-14.794110298156738,-17.45582389831543
the policemen that the guards admire hide,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178714752197266,-15.006637573242188,-14.61745548248291
the policemen that the guard admire hide,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes leaves,-8.74194049835205,-9.897184371948242,-8.653053283691406,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes leaves,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687461853027344,-7.97081995010376,-14.3937406539917
the policeman that the guards like leaves,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like leaves,-7.907021522521973,-7.717876434326172,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes leave,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes leave,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like leave,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like leave,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates leaves,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates leaves,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284998893737793,-13.393158912658691,-16.83051300048828
the policeman that the guards hate leaves,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310585975646973,-10.43698501586914,-11.80196762084961
the policeman that the guard hate leaves,-12.601438522338867,-13.447138786315918,-14.216937065124512,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates leave,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates leave,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate leave,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate leave,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves leaves,-8.019329071044922,-9.490011215209961,-8.043067932128906,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves leaves,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.854196548461914,-13.249835968017578,-11.857905387878418
the policeman that the guards love leaves,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love leaves,-11.035921096801758,-10.856864929199219,-11.771931648254395,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves leave,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves leave,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love leave,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love leave,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires leaves,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.09841251373291,-16.663702964782715,-16.035919189453125
the policeman that the guards admires leaves,-19.68995475769043,-27.150096893310547,-19.276248931884766,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire leaves,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire leaves,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.72351360321045,-17.64204216003418,-14.689018249511719
the policemen that the guard admires leave,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires leave,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632028579711914,-14.794102668762207,-17.45582389831543
the policemen that the guards admire leave,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178706169128418,-15.006631851196289,-14.617452621459961
the policemen that the guard admire leave,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes sits,-8.74194049835205,-9.897184371948242,-8.653053283691406,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes sits,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687459945678711,-7.970817565917969,-14.393749237060547
the policeman that the guards like sits,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like sits,-7.907021522521973,-7.717876434326172,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes sit,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes sit,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like sit,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like sit,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates sits,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates sits,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284999370574951,-13.393156051635742,-16.83051300048828
the policeman that the guards hate sits,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310581684112549,-10.436988830566406,-11.801961898803711
the policeman that the guard hate sits,-12.601438522338867,-13.447138786315918,-14.216937065124512,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates sit,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates sit,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate sit,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate sit,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves sits,-8.019329071044922,-9.490011215209961,-8.043067932128906,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves sits,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.85419750213623,-13.249835968017578,-11.857902526855469
the policeman that the guards love sits,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love sits,-11.035921096801758,-10.856864929199219,-11.771931648254395,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves sit,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves sit,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love sit,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love sit,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires sits,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.098403930664062,-16.663702964782715,-16.035923957824707
the policeman that the guards admires sits,-19.68995475769043,-27.150096893310547,-19.276248931884766,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire sits,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire sits,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.723504066467285,-17.64203643798828,-14.689022064208984
the policemen that the guard admires sit,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires sit,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632028579711914,-14.794102668762207,-17.45582389831543
the policemen that the guards admire sit,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178706169128418,-15.006631851196289,-14.617452621459961
the policemen that the guard admire sit,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes thinks,-8.74194049835205,-9.897184371948242,-8.653053283691406,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes thinks,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687459945678711,-7.970817565917969,-14.393749237060547
the policeman that the guards like thinks,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like thinks,-7.907021522521973,-7.717876434326172,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes think,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes think,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like think,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like think,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates thinks,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates thinks,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284999370574951,-13.393156051635742,-16.83051300048828
the policeman that the guards hate thinks,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310581684112549,-10.436988830566406,-11.801961898803711
the policeman that the guard hate thinks,-12.601438522338867,-13.447138786315918,-14.216937065124512,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates think,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates think,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate think,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate think,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves thinks,-8.019329071044922,-9.490011215209961,-8.043067932128906,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves thinks,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.85419750213623,-13.249835968017578,-11.857902526855469
the policeman that the guards love thinks,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love thinks,-11.035921096801758,-10.856864929199219,-11.771931648254395,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves think,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves think,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love think,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love think,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires thinks,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.098403930664062,-16.663702964782715,-16.035923957824707
the policeman that the guards admires thinks,-19.68995475769043,-27.150096893310547,-19.276248931884766,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire thinks,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire thinks,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.723504066467285,-17.64203643798828,-14.689022064208984
the policemen that the guard admires think,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires think,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632028579711914,-14.794102668762207,-17.45582389831543
the policemen that the guards admire think,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178706169128418,-15.006631851196289,-14.617452621459961
the policemen that the guard admire think,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the guard likes goes,-8.74194049835205,-9.897184371948242,-8.653053283691406,-12.572334289550781,-10.161733627319336,-14.985604286193848
the policeman that the guards likes goes,-11.065216064453125,-11.29728889465332,-10.616192817687988,-12.687461853027344,-7.97081995010376,-14.3937406539917
the policeman that the guards like goes,-6.855151653289795,-7.141974925994873,-6.7588958740234375,-8.866692543029785,-10.690930366516113,-9.833661079406738
the policeman that the guard like goes,-7.907021522521973,-7.717876434326172,-9.00398063659668,-8.2153902053833,-11.207927703857422,-9.138631820678711
the policemen that the guard likes go,-7.927738189697266,-8.988839149475098,-9.838869094848633,-12.6245756149292,-10.323480606079102,-15.006627082824707
the policemen that the guards likes go,-10.789966583251953,-10.003364562988281,-11.943124771118164,-12.478551864624023,-8.199053287506104,-14.865549087524414
the policemen that the guards like go,-6.191196441650391,-7.129085540771484,-8.128310203552246,-9.140996932983398,-10.836869239807129,-9.63638687133789
the policemen that the guard like go,-7.590514183044434,-7.437182426452637,-9.008062362670898,-7.829687595367432,-11.15496826171875,-8.48825454711914
the policeman that the guard hates goes,-13.88452959060669,-15.61997652053833,-16.075904369354248,-12.175872325897217,-15.208177089691162,-16.21720314025879
the policeman that the guards hates goes,-14.245508193969727,-17.046337127685547,-17.62195873260498,-11.284998893737793,-13.393158912658691,-16.83051300048828
the policeman that the guards hate goes,-12.128894805908203,-12.236480712890625,-13.373459815979004,-8.310585975646973,-10.43698501586914,-11.80196762084961
the policeman that the guard hate goes,-12.601438522338867,-13.447138786315918,-14.216937065124512,-10.874465465545654,-13.190436363220215,-13.71489143371582
the policemen that the guard hates go,-13.365770816802979,-13.73289966583252,-14.904886722564697,-12.884186744689941,-14.433830261230469,-16.607131958007812
the policemen that the guards hates go,-14.563644886016846,-15.594762325286865,-17.51295757293701,-12.135518074035645,-12.576883316040039,-17.545796394348145
the policemen that the guards hate go,-11.579560279846191,-13.567192077636719,-16.005714416503906,-8.611701965332031,-9.543560981750488,-11.993990898132324
the policemen that the guard hate go,-12.255797386169434,-13.286458969116211,-15.927352905273438,-10.881507873535156,-12.221765518188477,-13.163778305053711
the policeman that the guard loves goes,-8.019329071044922,-9.490011215209961,-8.043067932128906,-10.327882289886475,-10.817656517028809,-12.623276710510254
the policeman that the guards loves goes,-12.623437881469727,-12.850619316101074,-10.579983711242676,-14.854196548461914,-13.249835968017578,-11.857905387878418
the policeman that the guards love goes,-8.108823776245117,-10.00294303894043,-7.923516750335693,-11.785616874694824,-12.28188419342041,-13.441987991333008
the policeman that the guard love goes,-11.035921096801758,-10.856864929199219,-11.771931648254395,-12.844744682312012,-11.16763687133789,-12.494414329528809
the policemen that the guard loves go,-7.408905029296875,-9.174710273742676,-9.223116874694824,-11.543858051300049,-11.460502624511719,-11.791464805603027
the policemen that the guards loves go,-11.696687698364258,-11.843975067138672,-11.815729141235352,-15.913533687591553,-14.181551933288574,-11.99837875366211
the policemen that the guards love go,-7.033124923706055,-9.833236694335938,-9.875535011291504,-11.8613862991333,-12.459150314331055,-13.60693359375
the policemen that the guard love go,-9.808789253234863,-10.397929191589355,-12.704140663146973,-12.672119140625,-11.330623626708984,-12.565848350524902
the policeman that the guard admires goes,-15.733105659484863,-20.43961477279663,-18.616429328918457,-14.09841251373291,-16.663702964782715,-16.035919189453125
the policeman that the guards admires goes,-19.68995475769043,-27.150096893310547,-19.276248931884766,-15.014274597167969,-15.328121185302734,-16.387001037597656
the policeman that the guards admire goes,-18.646276473999023,-24.833550453186035,-17.451220512390137,-13.424732208251953,-15.709527015686035,-14.895768165588379
the policeman that the guard admire goes,-14.530367851257324,-17.712523937225342,-16.3718843460083,-15.72351360321045,-17.64204216003418,-14.689018249511719
the policemen that the guard admires go,-15.293497562408447,-22.41060209274292,-19.24811363220215,-14.231794357299805,-15.657474517822266,-16.208341598510742
the policemen that the guards admires go,-19.64492416381836,-28.418540954589844,-19.993323802947998,-15.632028579711914,-14.794102668762207,-17.45582389831543
the policemen that the guards admire go,-18.52669620513916,-26.173514366149902,-17.74226713180542,-13.178706169128418,-15.006631851196289,-14.617452621459961
the policemen that the guard admire go,-14.537533283233643,-20.138885021209717,-16.77115774154663,-15.002556800842285,-16.53727626800537,-13.74850845336914
the policeman that the friend likes awaits,-8.130230903625488,-10.505414009094238,-8.170315742492676,-11.471125602722168,-11.335731506347656,-14.848570823669434
the policeman that the friends likes awaits,-10.261863708496094,-10.530972480773926,-8.988653182983398,-12.03404426574707,-9.35964298248291,-16.714204788208008
the policeman that the friends like awaits,-5.053361892700195,-5.82538366317749,-5.0002217292785645,-7.7944488525390625,-9.3161039352417,-9.2151460647583
the policeman that the friend like awaits,-10.711612701416016,-9.379701614379883,-10.946736335754395,-10.467267990112305,-13.462057113647461,-14.33284854888916
the policemen that the friend likes await,-7.041649341583252,-10.849693298339844,-9.201274871826172,-11.164670944213867,-11.505654335021973,-14.577075004577637
the policemen that the friends likes await,-9.529850006103516,-9.821602821350098,-9.781915664672852,-12.32471752166748,-9.647329807281494,-16.82778835296631
the policemen that the friends like await,-4.519103527069092,-6.0539021492004395,-5.484297275543213,-7.7214884757995605,-9.798600196838379,-9.068098068237305
the policemen that the friend like await,-8.861875534057617,-9.207956314086914,-10.444978713989258,-10.765934944152832,-14.099793434143066,-14.227413177490234
the policeman that the friend hates awaits,-14.465915203094482,-19.91085147857666,-18.023717880249023,-11.829848289489746,-14.088696002960205,-15.266183853149414
