sentence,en_childes_best_clm_42,en_childes_best_clm_30,en_childes_best_clm_13,en_wikipedia_best_clm_42,en_wikipedia_best_clm_30,en_wikipedia_best_clm_13
the explorer enjoys the company of friends and runs at the park,-12.088265419006348,-12.366293907165527,-13.725696563720703,-7.715122222900391,-8.546998977661133,-11.272351264953613
the explorers enjoy the company of friends and runs at the park,-11.795319557189941,-12.567928314208984,-14.790504455566406,-8.762540817260742,-8.731653213500977,-11.970852851867676
the explorers enjoy the company of friends and run at the park,-9.568436622619629,-8.160093307495117,-9.920327186584473,-7.703772068023682,-10.575089454650879,-10.738519668579102
the explorer enjoys the company of friends and run at the park,-9.696596145629883,-8.845215797424316,-10.064178466796875,-8.37009334564209,-11.038031578063965,-10.47353744506836
the explorer enjoys the company of friends and plays with the toys,-9.309929847717285,-9.151082992553711,-6.586456298828125,-6.694270133972168,-8.060491561889648,-8.238818168640137
the explorers enjoy the company of friends and plays with the toys,-9.273077011108398,-10.158649444580078,-7.7564921379089355,-7.591292381286621,-8.24197769165039,-8.496495246887207
the explorers enjoy the company of friends and play with the toys,-6.884115219116211,-5.3267436027526855,-3.7978644371032715,-6.022660732269287,-8.641561508178711,-7.204346656799316
the explorer enjoys the company of friends and play with the toys,-7.0918474197387695,-4.931959629058838,-3.0579380989074707,-7.113551139831543,-8.914966583251953,-7.200690269470215
the explorer enjoys the company of friends and works on a new project,-10.162483215332031,-7.339259147644043,-9.699725151062012,-5.715509414672852,-7.31093692779541,-6.515680313110352
the explorers enjoy the company of friends and works on a new project,-9.981186866760254,-8.545127868652344,-9.611719131469727,-6.672861576080322,-7.061232566833496,-6.986088752746582
the explorers enjoy the company of friends and work on a new project,-6.386941432952881,-3.537865161895752,-6.014769554138184,-5.482239723205566,-6.633121490478516,-7.475471496582031
the explorer enjoys the company of friends and work on a new project,-6.801076889038086,-3.10280179977417,-6.175951957702637,-6.046278953552246,-7.033788681030273,-7.622915267944336
the explorer draws a nice picture and rests on the couch,-14.66431713104248,-12.19888687133789,-10.190730094909668,-8.268216133117676,-7.789461135864258,-8.557235717773438
the explorers draw a nice picture and rests on the couch,-16.534523010253906,-14.899351596832275,-11.199942111968994,-9.712993144989014,-8.906689167022705,-9.521833419799805
the explorers draw a nice picture and rest on the couch,-10.259146690368652,-9.414093017578125,-7.485472679138184,-7.843463897705078,-7.168575763702393,-7.6244964599609375
the explorer draws a nice picture and rest on the couch,-10.102096557617188,-9.577796936035156,-8.046730041503906,-7.929905891418457,-7.452054977416992,-7.736115455627441
the explorer draws a nice picture and runs at the park,-11.073883056640625,-13.556132316589355,-9.77427864074707,-5.682063579559326,-5.945107460021973,-5.4595723152160645
the explorers draw a nice picture and runs at the park,-11.298606872558594,-13.94577407836914,-10.908477783203125,-7.05855131149292,-8.88133430480957,-8.467342376708984
the explorers draw a nice picture and run at the park,-9.372946739196777,-9.720309257507324,-9.154155731201172,-6.16913366317749,-7.303593635559082,-7.221375465393066
the explorer draws a nice picture and run at the park,-9.61270523071289,-9.884281158447266,-9.517447471618652,-8.23527717590332,-9.28453254699707,-8.681452751159668
the explorer draws a nice picture and plays with the toys,-9.919105529785156,-9.127738952636719,-6.818345069885254,-6.1797027587890625,-5.7955403327941895,-4.468083381652832
the explorers draw a nice picture and plays with the toys,-9.577394485473633,-9.768479347229004,-8.11668586730957,-7.3868937492370605,-7.793698310852051,-6.279410362243652
the explorers draw a nice picture and play with the toys,-8.146925926208496,-6.057465553283691,-5.443479537963867,-5.990037441253662,-5.65607213973999,-4.549139976501465
the explorer draws a nice picture and play with the toys,-8.5409574508667,-5.783303737640381,-5.2641496658325195,-7.697964191436768,-7.470254421234131,-6.433978080749512
the explorer draws a nice picture and works on a new project,-8.528039932250977,-7.991851329803467,-7.924787521362305,-5.565570831298828,-6.387650966644287,-5.215076923370361
the explorers draw a nice picture and works on a new project,-8.80593490600586,-9.041545867919922,-8.403420448303223,-7.18130350112915,-7.016432762145996,-6.856075286865234
the explorers draw a nice picture and work on a new project,-6.317573547363281,-6.553267002105713,-7.636175155639648,-6.608410358428955,-5.9182586669921875,-5.843144416809082
the explorer draws a nice picture and work on a new project,-6.311041831970215,-6.416674613952637,-7.514963150024414,-7.852088928222656,-7.076247215270996,-7.093507289886475
the explorer rests on the couch and runs at the park,-8.825370788574219,-12.659324645996094,-11.250298500061035,-4.963770389556885,-6.53726053237915,-4.509629726409912
the explorers rest on the couch and runs at the park,-8.504294395446777,-13.893231391906738,-12.508110046386719,-7.96614933013916,-10.495475769042969,-8.955062866210938
the explorers rest on the couch and run at the park,-6.709712028503418,-6.4062042236328125,-7.387596607208252,-7.148229598999023,-6.791068077087402,-7.252499103546143
the explorer rests on the couch and run at the park,-6.759193420410156,-7.072845935821533,-7.599884986877441,-7.559875011444092,-7.490603446960449,-8.09883975982666
the explorer rests on the couch and plays with the toys,-9.350238800048828,-8.593920707702637,-9.638683319091797,-7.94622802734375,-8.935168266296387,-5.582674503326416
the explorers rest on the couch and plays with the toys,-8.7732515335083,-10.792244911193848,-10.823927879333496,-9.56649112701416,-10.552533149719238,-8.930037498474121
the explorers rest on the couch and play with the toys,-6.065499305725098,-3.1924896240234375,-4.529695510864258,-8.510394096374512,-7.627988815307617,-6.192008018493652
the explorer rests on the couch and play with the toys,-5.904997825622559,-3.063615322113037,-4.765085697174072,-9.022892951965332,-8.286168098449707,-7.253002166748047
the explorer rests on the couch and works on a new project,-8.823760986328125,-7.487771987915039,-8.971639633178711,-6.986577033996582,-7.697926998138428,-7.168552398681641
the explorers rest on the couch and works on a new project,-8.762746810913086,-9.501745223999023,-8.749029159545898,-8.095459938049316,-8.700135231018066,-9.419881820678711
the explorers rest on the couch and work on a new project,-5.587005615234375,-3.6482667922973633,-7.027584075927734,-7.239916801452637,-7.034603118896484,-7.643618583679199
the explorer rests on the couch and work on a new project,-5.654160976409912,-3.1626572608947754,-7.46295690536499,-7.904049873352051,-7.631464004516602,-8.197074890136719
the explorer runs at the park and plays with the toys,-5.059378623962402,-4.808150768280029,-4.5569963455200195,-7.3646931648254395,-7.875329971313477,-6.384690761566162
the explorers run at the park and plays with the toys,-6.616766929626465,-7.87583065032959,-7.4962592124938965,-8.25548267364502,-11.0004243850708,-8.776338577270508
the explorers run at the park and play with the toys,-5.401801586151123,-4.001962184906006,-1.7191495895385742,-6.542716979980469,-6.895101547241211,-5.722283363342285
the explorer runs at the park and play with the toys,-7.593685150146484,-5.49338960647583,-3.4164867401123047,-8.43114185333252,-7.979098796844482,-7.685579776763916
the explorer runs at the park and works on a new project,-6.410701751708984,-4.089025020599365,-6.385036468505859,-8.525775909423828,-8.776932716369629,-7.459856986999512
the explorers run at the park and works on a new project,-8.172388076782227,-6.882235527038574,-8.569375038146973,-9.266485214233398,-10.559164047241211,-9.536914825439453
the explorers run at the park and work on a new project,-6.207584381103516,-4.112316608428955,-6.696569919586182,-7.938477516174316,-7.850530624389648,-7.159011363983154
the explorer runs at the park and work on a new project,-7.583989143371582,-5.106919288635254,-7.936549186706543,-9.76720142364502,-8.606607437133789,-8.610456466674805
the explorer plays with the toys and works on a new project,-9.927990913391113,-7.886682987213135,-8.90087604522705,-6.238799095153809,-8.24233627319336,-6.627115249633789
the explorers play with the toys and works on a new project,-10.877832412719727,-9.972110748291016,-9.66325569152832,-6.33698844909668,-8.442522048950195,-7.753552436828613
the explorers play with the toys and work on a new project,-5.345264911651611,-4.627920150756836,-5.916511535644531,-6.2647786140441895,-8.032621383666992,-7.920383453369141
the explorer plays with the toys and work on a new project,-5.538717269897461,-4.717534065246582,-6.6544904708862305,-6.954258918762207,-8.071893692016602,-8.381843566894531
the painter grinds the coffee beans and exaggerates with laughs,-27.506837368011475,-23.135297775268555,-26.01934051513672,-9.811543464660645,-13.600964546203613,-12.94727087020874
the painters grind the coffee beans and exaggerates with laughs,-28.663804531097412,-23.966612815856934,-26.651516437530518,-10.161594867706299,-15.20527172088623,-13.455610275268555
the painters grind the coffee beans and exaggerate with laughs,-28.15479326248169,-23.187028408050537,-23.070315837860107,-10.584630489349365,-13.773247718811035,-12.646727561950684
the painter grinds the coffee beans and exaggerate with laughs,-26.5253267288208,-22.522737503051758,-23.07773780822754,-10.854941368103027,-15.096761703491211,-13.38956880569458
the painter grinds the coffee beans and screams very loudly,-16.45269012451172,-13.74051570892334,-15.062906265258789,-8.272565364837646,-10.484004020690918,-10.434200286865234
the painters grind the coffee beans and screams very loudly,-17.250235080718994,-13.725225448608398,-16.490556716918945,-8.742509841918945,-10.985120296478271,-10.979498863220215
the painters grind the coffee beans and scream very loudly,-13.542835235595703,-13.154751777648926,-12.79345989227295,-7.545226097106934,-10.486892223358154,-10.615001678466797
the painter grinds the coffee beans and scream very loudly,-14.033034324645996,-13.543460845947266,-12.589092254638672,-8.020629405975342,-10.30159854888916,-10.275740623474121
the painter grinds the coffee beans and swims in the pool,-13.31419849395752,-13.516396522521973,-13.81047248840332,-11.988844871520996,-15.734279155731201,-13.583036422729492
the painters grind the coffee beans and swims in the pool,-11.95325756072998,-12.92562484741211,-13.244861602783203,-11.544594287872314,-15.892497539520264,-14.273293495178223
the painters grind the coffee beans and swim in the pool,-10.374821662902832,-10.027156829833984,-11.157323837280273,-8.416757583618164,-8.155603408813477,-9.304798126220703
the painter grinds the coffee beans and swim in the pool,-11.305296897888184,-10.636839866638184,-10.640511512756348,-9.142487525939941,-8.990438461303711,-9.467729568481445
the painter grinds the coffee beans and enjoys the company of friends,-19.982040882110596,-19.763125896453857,-19.777108192443848,-14.481528282165527,-14.538403987884521,-10.00608205795288
the painters grind the coffee beans and enjoys the company of friends,-19.78501796722412,-18.704936504364014,-19.787705898284912,-14.757041454315186,-14.528066635131836,-10.600438117980957
the painters grind the coffee beans and enjoy the company of friends,-11.732891082763672,-12.644329071044922,-10.896377563476562,-7.7912068367004395,-8.860754013061523,-8.063325881958008
the painter grinds the coffee beans and enjoy the company of friends,-12.190155029296875,-12.5603609085083,-10.765958786010742,-8.510339736938477,-10.734460830688477,-8.753175735473633
the painter grinds the coffee beans and draws a nice picture,-12.21574878692627,-14.317449569702148,-18.016206741333008,-7.408993244171143,-8.073695182800293,-6.582286834716797
the painters grind the coffee beans and draws a nice picture,-12.666987895965576,-14.756336212158203,-16.79592800140381,-8.273526191711426,-8.45191478729248,-6.973356246948242
the painters grind the coffee beans and draw a nice picture,-9.48957633972168,-12.022658348083496,-12.830469131469727,-7.675582408905029,-7.550915241241455,-6.898255825042725
the painter grinds the coffee beans and draw a nice picture,-10.707612037658691,-12.246882438659668,-14.428336143493652,-7.247381687164307,-8.036195755004883,-6.574014663696289
the painter grinds the coffee beans and rests on the couch,-19.79321575164795,-12.773437023162842,-12.133788108825684,-9.821423530578613,-8.50705337524414,-10.74045181274414
the painters grind the coffee beans and rests on the couch,-20.02784252166748,-13.668634414672852,-14.415979385375977,-10.817678451538086,-10.106587409973145,-12.616333961486816
the painters grind the coffee beans and rest on the couch,-11.199048042297363,-8.021178245544434,-9.681843757629395,-9.458885192871094,-8.39459228515625,-9.240824699401855
the painter grinds the coffee beans and rest on the couch,-11.730246543884277,-8.621797561645508,-9.535743713378906,-9.200632095336914,-7.858646392822266,-8.416036605834961
the painter grinds the coffee beans and runs at the park,-13.764425277709961,-11.256938934326172,-11.515941619873047,-7.433073997497559,-7.167245864868164,-8.221175193786621
the painters grind the coffee beans and runs at the park,-13.30716323852539,-11.049643516540527,-12.104053497314453,-8.93621826171875,-9.856403350830078,-10.88436508178711
the painters grind the coffee beans and run at the park,-10.412528991699219,-8.450399398803711,-10.031173706054688,-7.347237586975098,-8.932936668395996,-7.745789051055908
the painter grinds the coffee beans and run at the park,-11.261785507202148,-8.887557029724121,-10.35826587677002,-8.185736656188965,-10.02684211730957,-8.187764167785645
the painter grinds the coffee beans and plays with the toys,-10.561967849731445,-11.426362991333008,-11.694108963012695,-8.570338249206543,-7.937294960021973,-8.694068908691406
the painters grind the coffee beans and plays with the toys,-9.831575393676758,-11.390621185302734,-11.900596618652344,-9.73220443725586,-8.843128204345703,-10.429930686950684
the painters grind the coffee beans and play with the toys,-7.6316328048706055,-7.365036964416504,-7.690709114074707,-8.861504554748535,-8.398101806640625,-8.227645874023438
the painter grinds the coffee beans and play with the toys,-8.726381301879883,-7.733796119689941,-7.872286319732666,-9.451593399047852,-9.297560691833496,-8.706743240356445
the painter grinds the coffee beans and works on a new project,-13.883816719055176,-11.021203994750977,-13.005762100219727,-7.9173102378845215,-7.486798286437988,-7.98504638671875
the painters grind the coffee beans and works on a new project,-13.370650291442871,-10.872590065002441,-12.496010780334473,-9.10964584350586,-8.567911148071289,-9.290375709533691
the painters grind the coffee beans and work on a new project,-9.323554992675781,-8.515379905700684,-9.972504615783691,-9.30771255493164,-8.325216293334961,-6.677392959594727
the painter grinds the coffee beans and work on a new project,-10.409547805786133,-8.638298034667969,-10.674637794494629,-9.598938941955566,-8.805591583251953,-6.777742385864258
the painter exaggerates with laughs and screams very loudly,-6.1825079917907715,-7.378288269042969,-6.326301097869873,-9.334901809692383,-8.638298988342285,-9.194491386413574
the painters exaggerate with laughs and screams very loudly,-6.714929580688477,-7.514117240905762,-6.924793720245361,-9.946633338928223,-9.493368148803711,-9.33516550064087
the painters exaggerate with laughs and scream very loudly,-6.345658302307129,-7.282473564147949,-5.372406482696533,-9.121271133422852,-8.781493186950684,-8.975622653961182
the painter exaggerates with laughs and scream very loudly,-5.865746021270752,-7.159994125366211,-5.068187236785889,-9.273300170898438,-8.517971992492676,-9.044856071472168
the painter exaggerates with laughs and swims in the pool,-9.981645584106445,-10.660414695739746,-10.907313346862793,-10.410434246063232,-16.00602674484253,-11.561248779296875
the painters exaggerate with laughs and swims in the pool,-10.177334785461426,-10.928999900817871,-10.7562837600708,-10.559390544891357,-15.9111647605896,-12.28851318359375
the painters exaggerate with laughs and swim in the pool,-8.041909217834473,-9.412453651428223,-8.853925704956055,-8.0295991897583,-8.197701454162598,-8.469816207885742
the painter exaggerates with laughs and swim in the pool,-8.316801071166992,-9.434318542480469,-8.686387062072754,-8.55517292022705,-8.9506254196167,-9.542401313781738
the painter exaggerates with laughs and enjoys the company of friends,-16.287238121032715,-16.57989501953125,-14.589750289916992,-14.060025215148926,-15.11122179031372,-9.776793479919434
the painters exaggerate with laughs and enjoys the company of friends,-16.9421329498291,-16.76546573638916,-15.51329517364502,-15.398009777069092,-15.243255138397217,-11.24135160446167
the painters exaggerate with laughs and enjoy the company of friends,-8.716596603393555,-8.761661529541016,-8.934617042541504,-7.403019428253174,-8.901668548583984,-8.124587059020996
the painter exaggerates with laughs and enjoy the company of friends,-8.005195617675781,-8.322784423828125,-8.838064193725586,-8.991323471069336,-10.803241729736328,-9.22214412689209
the painter exaggerates with laughs and draws a nice picture,-10.668087005615234,-12.764163970947266,-14.860184669494629,-5.840357780456543,-7.68971061706543,-6.298577308654785
the painters exaggerate with laughs and draws a nice picture,-10.529651641845703,-12.925153732299805,-14.892183780670166,-6.4918060302734375,-7.912855625152588,-6.412538528442383
the painters exaggerate with laughs and draw a nice picture,-9.673111915588379,-11.165637969970703,-11.71794319152832,-6.253095626831055,-6.920319080352783,-6.279328346252441
the painter exaggerates with laughs and draw a nice picture,-10.176953315734863,-11.160758972167969,-12.245939254760742,-5.7888946533203125,-7.600584030151367,-6.259143829345703
the painter exaggerates with laughs and rests on the couch,-13.347893714904785,-9.513976097106934,-10.017614364624023,-7.898107528686523,-9.06209659576416,-9.159477233886719
the painters exaggerate with laughs and rests on the couch,-14.17695140838623,-10.605137348175049,-10.057412147521973,-8.418253421783447,-9.615731716156006,-10.511539936065674
the painters exaggerate with laughs and rest on the couch,-7.689727783203125,-6.301442623138428,-7.818001747131348,-7.639484882354736,-6.70920991897583,-6.569279193878174
the painter exaggerates with laughs and rest on the couch,-7.145145416259766,-6.1477460861206055,-7.926780700683594,-7.758246421813965,-7.167276382446289,-6.73781681060791
the painter exaggerates with laughs and runs at the park,-10.078152656555176,-9.54081916809082,-11.736452102661133,-7.6071929931640625,-7.80436897277832,-7.27539587020874
the painters exaggerate with laughs and runs at the park,-11.171882629394531,-9.711463928222656,-12.524322509765625,-9.807201385498047,-10.522679328918457,-9.77491569519043
the painters exaggerate with laughs and run at the park,-8.33603286743164,-8.48255729675293,-8.879587173461914,-9.420616149902344,-10.023772239685059,-8.964975357055664
the painter exaggerates with laughs and run at the park,-7.866387367248535,-8.487329483032227,-9.07557201385498,-10.384939193725586,-10.528159141540527,-9.407856941223145
the painter exaggerates with laughs and plays with the toys,-8.266911506652832,-10.457996368408203,-9.566387176513672,-6.279907703399658,-6.782382011413574,-6.350919246673584
the painters exaggerate with laughs and plays with the toys,-9.499994277954102,-10.985183715820312,-10.072200775146484,-8.17240047454834,-8.67516803741455,-8.138521194458008
the painters exaggerate with laughs and play with the toys,-7.432680130004883,-8.836443901062012,-6.7478532791137695,-7.922700881958008,-8.214700698852539,-7.377146244049072
the painter exaggerates with laughs and play with the toys,-7.028999328613281,-8.689202308654785,-6.6275835037231445,-9.168746948242188,-9.088946342468262,-7.748444080352783
the painter exaggerates with laughs and works on a new project,-10.292774200439453,-9.563004493713379,-13.524192810058594,-6.38932466506958,-7.30007266998291,-6.110286712646484
the painters exaggerate with laughs and works on a new project,-11.394271850585938,-9.590109825134277,-13.195168495178223,-7.924502372741699,-8.327699661254883,-7.632586479187012
the painters exaggerate with laughs and work on a new project,-7.459355354309082,-9.433106422424316,-7.824518203735352,-7.728597640991211,-8.423456192016602,-7.00662088394165
the painter exaggerates with laughs and work on a new project,-7.3821001052856445,-9.459848403930664,-8.405435562133789,-8.517461776733398,-9.274747848510742,-7.907223701477051
the painter screams very loudly and swims in the pool,-13.329355239868164,-9.157438278198242,-12.880763053894043,-12.432190418243408,-16.826736450195312,-12.729789733886719
the painters scream very loudly and swims in the pool,-12.835503578186035,-9.302755355834961,-11.849554061889648,-12.303719520568848,-16.95223569869995,-12.208207130432129
the painters scream very loudly and swim in the pool,-9.149520874023438,-8.916160583496094,-10.268960952758789,-10.429491996765137,-8.593356132507324,-10.030837059020996
the painter screams very loudly and swim in the pool,-9.896844863891602,-8.813504219055176,-10.672221183776855,-10.487343788146973,-9.445693969726562,-10.914563179016113
the painter screams very loudly and enjoys the company of friends,-16.905117511749268,-18.719948291778564,-17.67490243911743,-12.11658239364624,-13.022061824798584,-11.19565486907959
the painters scream very loudly and enjoys the company of friends,-16.902711868286133,-18.057923316955566,-18.562943935394287,-12.453559875488281,-13.195977210998535,-11.673701286315918
the painters scream very loudly and enjoy the company of friends,-8.026867866516113,-7.876876354217529,-8.678873062133789,-6.611598014831543,-7.949751853942871,-7.377551078796387
the painter screams very loudly and enjoy the company of friends,-7.290571212768555,-7.974273681640625,-8.29388427734375,-6.917758464813232,-10.460416793823242,-8.00767993927002
the painter screams very loudly and draws a nice picture,-13.377809524536133,-13.076359748840332,-17.974252700805664,-5.944561958312988,-7.897671699523926,-5.836799621582031
the painters scream very loudly and draws a nice picture,-14.286739826202393,-14.506489753723145,-17.187965393066406,-7.502286434173584,-9.439140319824219,-6.503143787384033
the painters scream very loudly and draw a nice picture,-11.709220886230469,-11.515262603759766,-13.089155197143555,-6.055379390716553,-7.222725868225098,-6.0413689613342285
the painter screams very loudly and draw a nice picture,-12.527560234069824,-11.061433792114258,-14.114310264587402,-5.860923767089844,-7.854748725891113,-5.814615249633789
the painter screams very loudly and rests on the couch,-17.2432222366333,-14.626830577850342,-14.745991706848145,-8.85814094543457,-8.612720966339111,-9.679312705993652
the painters scream very loudly and rests on the couch,-18.950010299682617,-16.89952850341797,-15.036078929901123,-9.797492980957031,-11.261590957641602,-11.707456588745117
the painters scream very loudly and rest on the couch,-9.461457252502441,-10.798940658569336,-11.161977767944336,-8.310001373291016,-8.76034927368164,-7.447968482971191
the painter screams very loudly and rest on the couch,-9.747633934020996,-10.520654678344727,-11.571393013000488,-8.196928977966309,-7.949411869049072,-7.542032241821289
the painter screams very loudly and runs at the park,-10.123322486877441,-7.962005615234375,-11.126956939697266,-8.679187774658203,-6.314998626708984,-6.9395432472229
the painters scream very loudly and runs at the park,-11.23581600189209,-8.16908073425293,-12.1421480178833,-11.184106826782227,-10.200911521911621,-8.999920845031738
the painters scream very loudly and run at the park,-6.6332244873046875,-6.325704097747803,-8.532917022705078,-8.312881469726562,-8.505474090576172,-7.687861442565918
the painter screams very loudly and run at the park,-6.818871974945068,-6.3709001541137695,-8.745170593261719,-9.045562744140625,-10.121339797973633,-8.289923667907715
the painter screams very loudly and plays with the toys,-10.106008529663086,-9.088579177856445,-11.089859962463379,-7.526883125305176,-6.237827301025391,-5.636500358581543
the painters scream very loudly and plays with the toys,-11.57845401763916,-9.43191909790039,-11.590972900390625,-9.37552261352539,-8.777205467224121,-6.928466320037842
the painters scream very loudly and play with the toys,-7.503353118896484,-8.159022331237793,-8.851438522338867,-6.687046051025391,-7.865134239196777,-5.9740495681762695
the painter screams very loudly and play with the toys,-7.973788738250732,-8.434080123901367,-8.774192810058594,-8.199851036071777,-9.054571151733398,-6.593504428863525
the painter screams very loudly and works on a new project,-11.297775268554688,-9.277420043945312,-12.479216575622559,-6.814703464508057,-6.199980735778809,-7.556245803833008
the painters scream very loudly and works on a new project,-12.610836029052734,-9.512085914611816,-12.891129493713379,-8.307731628417969,-8.278846740722656,-8.830781936645508
the painters scream very loudly and work on a new project,-9.879619598388672,-9.562990188598633,-10.465758323669434,-7.8946685791015625,-8.886518478393555,-7.134100914001465
the painter screams very loudly and work on a new project,-9.664645195007324,-9.204482078552246,-10.668965339660645,-8.939607620239258,-9.45898151397705,-7.652327537536621
the painter swims in the pool and enjoys the company of friends,-20.911372184753418,-20.06932497024536,-18.382354259490967,-13.564501762390137,-13.575960159301758,-13.878736972808838
the painters swim in the pool and enjoys the company of friends,-20.11311674118042,-19.247546672821045,-18.522698402404785,-13.804974555969238,-11.904283046722412,-13.54980182647705
the painters swim in the pool and enjoy the company of friends,-9.055886268615723,-9.130547523498535,-10.139015197753906,-8.797704696655273,-8.238112449645996,-8.258594512939453
the painter swims in the pool and enjoy the company of friends,-9.080041885375977,-8.935592651367188,-10.838216781616211,-10.5031156539917,-10.269140243530273,-9.745037078857422
the painter swims in the pool and draws a nice picture,-11.759990692138672,-13.134841918945312,-14.765478134155273,-7.960484504699707,-7.820840358734131,-6.855669975280762
the painters swim in the pool and draws a nice picture,-12.378894805908203,-13.28566837310791,-15.189638137817383,-8.396148681640625,-8.3999662399292,-6.136524200439453
the painters swim in the pool and draw a nice picture,-10.448328971862793,-10.668153762817383,-11.191691398620605,-7.984068870544434,-6.61423397064209,-5.798219680786133
the painter swims in the pool and draw a nice picture,-10.922184944152832,-10.899582862854004,-11.889629364013672,-7.789514541625977,-7.785308837890625,-6.492320537567139
the painter swims in the pool and rests on the couch,-19.591585159301758,-13.65376901626587,-11.245755672454834,-10.765020370483398,-7.92396879196167,-12.745488166809082
the painters swim in the pool and rests on the couch,-18.630362510681152,-14.413798332214355,-10.68138837814331,-11.114590644836426,-9.795995712280273,-12.776321411132812
the painters swim in the pool and rest on the couch,-9.803793907165527,-8.751832962036133,-6.380634307861328,-8.354951858520508,-7.421083450317383,-7.736896514892578
the painter swims in the pool and rest on the couch,-10.815447807312012,-8.654805183410645,-7.37692928314209,-9.632410049438477,-7.0066914558410645,-8.252939224243164
the painter swims in the pool and runs at the park,-7.153390884399414,-5.798701286315918,-7.122435569763184,-9.32003402709961,-7.439172744750977,-8.136425018310547
the painters swim in the pool and runs at the park,-9.232665061950684,-8.489996910095215,-9.704986572265625,-8.273811340332031,-8.619691848754883,-8.877006530761719
the painters swim in the pool and run at the park,-6.982941627502441,-5.831531047821045,-6.132373332977295,-5.444815635681152,-7.491361618041992,-5.92129373550415
the painter swims in the pool and run at the park,-6.7591729164123535,-6.362484931945801,-7.41738748550415,-9.989615440368652,-8.684751510620117,-7.106932163238525
the painter swims in the pool and plays with the toys,-5.383881092071533,-5.210881233215332,-5.851876735687256,-7.938938140869141,-7.4037699699401855,-7.886602401733398
the painters swim in the pool and plays with the toys,-7.756251335144043,-8.678237915039062,-9.061548233032227,-9.403675079345703,-9.088830947875977,-8.50151252746582
the painters swim in the pool and play with the toys,-5.923637866973877,-5.004756450653076,-4.345401287078857,-8.111122131347656,-7.491868019104004,-5.5730791091918945
the painter swims in the pool and play with the toys,-6.336433410644531,-5.753312110900879,-5.518526077270508,-9.931981086730957,-8.59683895111084,-6.464673042297363
the painter swims in the pool and works on a new project,-9.911447525024414,-7.172057151794434,-8.554679870605469,-7.972614288330078,-7.856316566467285,-8.582340240478516
the painters swim in the pool and works on a new project,-10.933576583862305,-9.75987434387207,-10.232513427734375,-9.588760375976562,-9.993752479553223,-9.296477317810059
the painters swim in the pool and work on a new project,-7.3815460205078125,-8.487874031066895,-8.113662719726562,-8.354812622070312,-8.91522216796875,-7.0930280685424805
the painter swims in the pool and work on a new project,-7.568220615386963,-8.623920440673828,-9.77942180633545,-9.903129577636719,-9.431598663330078,-8.102945327758789
the painter enjoys the company of friends and draws a nice picture,-14.345783233642578,-14.311508178710938,-16.847559928894043,-6.854476451873779,-8.734119415283203,-9.658257484436035
the painters enjoy the company of friends and draws a nice picture,-13.158539772033691,-13.838065147399902,-16.25938892364502,-7.855079650878906,-9.372526168823242,-11.518359661102295
the painters enjoy the company of friends and draw a nice picture,-11.405611991882324,-11.180429458618164,-12.423761367797852,-6.513086318969727,-7.420580863952637,-6.957775592803955
the painter enjoys the company of friends and draw a nice picture,-12.802711486816406,-12.16564655303955,-13.401019096374512,-6.3690667152404785,-8.061322212219238,-7.300603866577148
the painter enjoys the company of friends and rests on the couch,-16.570369720458984,-10.094025611877441,-10.724107265472412,-11.229434967041016,-13.618795394897461,-12.85827922821045
the painters enjoy the company of friends and rests on the couch,-15.79816198348999,-12.85574722290039,-12.633774757385254,-12.275105476379395,-14.313731670379639,-14.199112892150879
the painters enjoy the company of friends and rest on the couch,-8.365804672241211,-7.702375411987305,-8.313736915588379,-9.430000305175781,-10.031891822814941,-8.75910472869873
the painter enjoys the company of friends and rest on the couch,-9.709596633911133,-7.662876129150391,-7.985346794128418,-9.083968162536621,-9.939796447753906,-8.998329162597656
the painter enjoys the company of friends and runs at the park,-11.846918106079102,-10.182794570922852,-12.40568733215332,-7.814120292663574,-7.949542045593262,-10.969182968139648
the painters enjoy the company of friends and runs at the park,-11.401459693908691,-10.293944358825684,-13.540876388549805,-9.048486709594727,-9.256349563598633,-12.248443603515625
the painters enjoy the company of friends and run at the park,-8.908951759338379,-7.992575645446777,-9.640275955200195,-8.485607147216797,-10.465985298156738,-10.310052871704102
the painter enjoys the company of friends and run at the park,-9.79425048828125,-8.658731460571289,-9.79102897644043,-9.416747093200684,-11.25019645690918,-10.134765625
the painter enjoys the company of friends and plays with the toys,-9.396835327148438,-9.489266395568848,-8.395471572875977,-6.344274044036865,-6.932079792022705,-7.383492469787598
the painters enjoy the company of friends and plays with the toys,-9.331371307373047,-9.482433319091797,-8.937191009521484,-7.7984089851379395,-7.845483779907227,-8.185964584350586
the painters enjoy the company of friends and play with the toys,-6.69027853012085,-6.3396077156066895,-4.714158535003662,-6.620458602905273,-7.698627471923828,-7.0860137939453125
the painter enjoys the company of friends and play with the toys,-7.436264514923096,-6.48500919342041,-4.659769058227539,-7.816699028015137,-8.626803398132324,-7.158260345458984
the painter enjoys the company of friends and works on a new project,-11.548423767089844,-9.223650932312012,-11.03273868560791,-5.260983467102051,-6.638903617858887,-6.060940742492676
the painters enjoy the company of friends and works on a new project,-11.477901458740234,-9.48851490020752,-10.671571731567383,-6.665035247802734,-7.032153606414795,-6.773558616638184
